time_s,ref_deg,actual_deg,error_deg,current_A
5.815000000000000391e+00,9.000000000000000000e+01,8.986782430636938557e+01,1.321756936306105190e-01,2.856260313473337614e-02
5.815999999999999837e+00,9.000000000000000000e+01,8.986790845573494835e+01,1.320915442650567040e-01,2.854444758203378285e-02
5.817000000000000171e+00,9.000000000000000000e+01,8.986799255142396703e+01,1.320074485760322214e-01,2.852630355261125822e-02
5.818000000000000504e+00,9.000000000000000000e+01,8.986807659347100241e+01,1.319234065289961733e-01,2.850817103896706450e-02
5.818999999999999950e+00,9.000000000000000000e+01,8.986816058191057266e+01,1.318394180894205403e-01,2.849005003361209168e-02
5.820000000000000284e+00,9.000000000000000000e+01,8.986824451677719594e+01,1.317554832228026163e-01,2.847194052905936690e-02
5.820999999999999730e+00,9.000000000000000000e+01,8.986832839810533358e+01,1.316716018946652023e-01,2.845384251782718393e-02
5.822000000000000064e+00,9.000000000000000000e+01,8.986841222592944689e+01,1.315877740705565235e-01,2.843575599244126811e-02
5.823000000000000398e+00,9.000000000000000000e+01,8.986849600028395457e+01,1.315039997160502572e-01,2.841768094543641737e-02
5.823999999999999844e+00,9.000000000000000000e+01,8.986857972120326110e+01,1.314202787967328201e-01,2.839961736935749104e-02
5.825000000000000178e+00,9.000000000000000000e+01,8.986866338872178517e+01,1.313366112782160255e-01,2.838156525675187766e-02
5.826000000000000512e+00,9.000000000000000000e+01,8.986874700287384599e+01,1.312529971261499062e-01,2.836352460017242672e-02
5.826999999999999957e+00,9.000000000000000000e+01,8.986883056369381961e+01,1.311694363061844670e-01,2.834549539218805814e-02
5.828000000000000291e+00,9.000000000000000000e+01,8.986891407121601105e+01,1.310859287839951370e-01,2.832747762536595021e-02
5.828999999999999737e+00,9.000000000000000000e+01,8.986899752547471110e+01,1.310024745252955924e-01,2.830947129227589024e-02
5.830000000000000071e+00,9.000000000000000000e+01,8.986908092650418212e+01,1.309190734958121105e-01,2.829147638550166474e-02
5.831000000000000405e+00,9.000000000000000000e+01,8.986916427433871490e+01,1.308357256612837916e-01,2.827349289763229565e-02
5.831999999999999851e+00,9.000000000000000000e+01,8.986924756901251499e+01,1.307524309874878721e-01,2.825552082125588199e-02
5.833000000000000185e+00,9.000000000000000000e+01,8.986933081055977368e+01,1.306691894402270127e-01,2.823756014897213507e-02
5.834000000000000519e+00,9.000000000000000000e+01,8.986941399901468230e+01,1.305860009853166415e-01,2.821961087339270452e-02
5.834999999999999964e+00,9.000000000000000000e+01,8.986949713441140375e+01,1.305028655885975553e-01,2.820167298713301129e-02
5.836000000000000298e+00,9.000000000000000000e+01,8.986958021678407249e+01,1.304197832159233461e-01,2.818374648281499195e-02
5.836999999999999744e+00,9.000000000000000000e+01,8.986966324616679458e+01,1.303367538331984543e-01,2.816583135306056224e-02
5.838000000000000078e+00,9.000000000000000000e+01,8.986974622259369028e+01,1.302537774063146359e-01,2.814792759051226723e-02
5.839000000000000412e+00,9.000000000000000000e+01,8.986982914609879458e+01,1.301708539012017551e-01,2.813003518780576168e-02
5.839999999999999858e+00,9.000000000000000000e+01,8.986991201671618512e+01,1.300879832838151839e-01,2.811215413758409720e-02
5.841000000000000192e+00,9.000000000000000000e+01,8.986999483447986847e+01,1.300051655201356904e-01,2.809428443249937374e-02
5.842000000000000526e+00,9.000000000000000000e+01,8.987007759942383700e+01,1.299224005761568101e-01,2.807642606521391915e-02
5.842999999999999972e+00,9.000000000000000000e+01,8.987016031158208307e+01,1.298396884179101873e-01,2.805857902839265644e-02
5.844000000000000306e+00,9.000000000000000000e+01,8.987024297098857062e+01,1.297570290114274938e-01,2.804074331471459805e-02
5.844999999999999751e+00,9.000000000000000000e+01,8.987032557767723517e+01,1.296744223227659087e-01,2.802291891685573105e-02
5.846000000000000085e+00,9.000000000000000000e+01,8.987040813168196962e+01,1.295918683180333764e-01,2.800510582749372174e-02
5.847000000000000419e+00,9.000000000000000000e+01,8.987049063303668106e+01,1.295093669633252120e-01,2.798730403932819799e-02
5.847999999999999865e+00,9.000000000000000000e+01,8.987057308177521975e+01,1.294269182247748673e-01,2.796951354505277168e-02
5.849000000000000199e+00,9.000000000000000000e+01,8.987065547793146436e+01,1.293445220685412178e-01,2.795173433736916624e-02
5.850000000000000533e+00,9.000000000000000000e+01,8.987073782153920831e+01,1.292621784607959345e-01,2.793396640898870853e-02
5.850999999999999979e+00,9.000000000000000000e+01,8.987082011263224501e+01,1.291798873677487414e-01,2.791620975262489035e-02
5.852000000000000313e+00,9.000000000000000000e+01,8.987090235124439630e+01,1.290976487556095009e-01,2.789846436100509169e-02
5.852999999999999758e+00,9.000000000000000000e+01,8.987098453740935611e+01,1.290154625906388131e-01,2.788073022685350066e-02
5.854000000000000092e+00,9.000000000000000000e+01,8.987106667116091785e+01,1.289333288390846766e-01,2.786300734291276282e-02
5.855000000000000426e+00,9.000000000000000000e+01,8.987114875253274704e+01,1.288512474672459107e-01,2.784529570191720399e-02
5.855999999999999872e+00,9.000000000000000000e+01,8.987123078155856604e+01,1.287692184414341023e-01,2.782759529661603740e-02
5.857000000000000206e+00,9.000000000000000000e+01,8.987131275827202614e+01,1.286872417279735503e-01,2.780990611976440902e-02
5.858000000000000540e+00,9.000000000000000000e+01,8.987139468270677867e+01,1.286053172932266619e-01,2.779222816411718727e-02
5.858999999999999986e+00,9.000000000000000000e+01,8.987147655489641807e+01,1.285234451035813519e-01,2.777456142244136283e-02
5.860000000000000320e+00,9.000000000000000000e+01,8.987155837487456722e+01,1.284416251254255348e-01,2.775690588751636434e-02
5.860999999999999766e+00,9.000000000000000000e+01,8.987164014267482059e+01,1.283598573251852892e-01,2.773926155211750566e-02
5.862000000000000099e+00,9.000000000000000000e+01,8.987172185833070159e+01,1.282781416692993504e-01,2.772162840902951675e-02
5.863000000000000433e+00,9.000000000000000000e+01,8.987180352187576204e+01,1.281964781242319884e-01,2.770400645103931331e-02
5.863999999999999879e+00,9.000000000000000000e+01,8.987188513334351114e+01,1.281148666564855820e-01,2.768639567093930318e-02
5.865000000000000213e+00,9.000000000000000000e+01,8.987196669276744387e+01,1.280333072325625654e-01,2.766879606153810345e-02
5.866000000000000547e+00,9.000000000000000000e+01,8.987204820018099838e+01,1.279517998190034533e-01,2.765120761564284629e-02
5.866999999999999993e+00,9.000000000000000000e+01,8.987212965561765543e+01,1.278703443823488439e-01,2.763363032607205061e-02
5.868000000000000327e+00,9.000000000000000000e+01,8.987221105911081054e+01,1.277889408891901835e-01,2.761606418563933990e-02
5.868999999999999773e+00,9.000000000000000000e+01,8.987229241069388763e+01,1.277075893061189182e-01,2.759850918717569879e-02
5.870000000000000107e+00,9.000000000000000000e+01,8.987237371040025380e+01,1.276262895997519742e-01,2.758096532351148045e-02
5.871000000000000441e+00,9.000000000000000000e+01,8.987245495826326191e+01,1.275450417367443579e-01,2.756343258748062547e-02
5.871999999999999886e+00,9.000000000000000000e+01,8.987253615431625065e+01,1.274638456837511868e-01,2.754591097193190632e-02
5.873000000000000220e+00,9.000000000000000000e+01,8.987261729859253023e+01,1.273827014074656871e-01,2.752840046971182300e-02
5.874000000000000554e+00,9.000000000000000000e+01,8.987269839112539671e+01,1.273016088746065089e-01,2.751090107367756138e-02
5.875000000000000000e+00,9.000000000000000000e+01,8.987277943194810348e+01,1.272205680518923299e-01,2.749341277669790223e-02
5.876000000000000334e+00,9.000000000000000000e+01,8.987286042109391815e+01,1.271395789060800197e-01,2.747593557163692177e-02
5.876999999999999780e+00,9.000000000000000000e+01,8.987294135859605149e+01,1.270586414039518441e-01,2.745846945136785899e-02
5.878000000000000114e+00,9.000000000000000000e+01,8.987302224448771426e+01,1.269777555122900969e-01,2.744101440877437514e-02
5.879000000000000448e+00,9.000000000000000000e+01,8.987310307880207461e+01,1.268969211979279477e-01,2.742357043673469136e-02
5.879999999999999893e+00,9.000000000000000000e+01,8.987318386157230066e+01,1.268161384276985937e-01,2.740613752814405335e-02
5.881000000000000227e+00,9.000000000000000000e+01,8.987326459283153213e+01,1.267354071684733685e-01,2.738871567589690192e-02
5.882000000000000561e+00,9.000000000000000000e+01,8.987334527261286610e+01,1.266547273871362900e-01,2.737130487289955033e-02
5.883000000000000007e+00,9.000000000000000000e+01,8.987342590094939965e+01,1.265740990505969388e-01,2.735390511206230862e-02
5.884000000000000341e+00,9.000000000000000000e+01,8.987350647787421565e+01,1.264935221257774967e-01,2.733651638630232861e-02
5.884999999999999787e+00,9.000000000000000000e+01,8.987358700342036855e+01,1.264129965796256805e-01,2.731913868853722352e-02
5.886000000000000121e+00,9.000000000000000000e+01,8.987366747762087016e+01,1.263325223791272878e-01,2.730177201168904055e-02
5.887000000000000455e+00,9.000000000000000000e+01,8.987374790050873230e+01,1.262520994912681715e-01,2.728441634869537002e-02
5.887999999999999901e+00,9.000000000000000000e+01,8.987382827211693836e+01,1.261717278830596645e-01,2.726707169249201548e-02
5.889000000000000234e+00,9.000000000000000000e+01,8.987390859247844332e+01,1.260914075215511521e-01,2.724973803601760114e-02
5.889999999999999680e+00,9.000000000000000000e+01,8.987398886162620215e+01,1.260111383737921309e-01,2.723241537222523961e-02
5.891000000000000014e+00,9.000000000000000000e+01,8.987406907959312719e+01,1.259309204068702337e-01,2.721510369406550736e-02
5.892000000000000348e+00,9.000000000000000000e+01,8.987414924641210234e+01,1.258507535878984618e-01,2.719780299449971184e-02
5.892999999999999794e+00,9.000000000000000000e+01,8.987422936211601154e+01,1.257706378839899553e-01,2.718051326650077620e-02
5.894000000000000128e+00,9.000000000000000000e+01,8.987430942673771028e+01,1.256905732622958793e-01,2.716323450303708906e-02
5.895000000000000462e+00,9.000000000000000000e+01,8.987438944031002563e+01,1.256105596899802501e-01,2.714596669708638568e-02
5.895999999999999908e+00,9.000000000000000000e+01,8.987446940286577046e+01,1.255305971342323967e-01,2.712870984162868426e-02
5.897000000000000242e+00,9.000000000000000000e+01,8.987454931443771500e+01,1.254506855622799510e-01,2.711146392964975185e-02
5.897999999999999687e+00,9.000000000000000000e+01,8.987462917505865789e+01,1.253708249413377218e-01,2.709422895415193600e-02
5.899000000000000021e+00,9.000000000000000000e+01,8.987470898476132675e+01,1.252910152386714215e-01,2.707700490812812999e-02
5.900000000000000355e+00,9.000000000000000000e+01,8.987478874357843495e+01,1.252112564215595580e-01,2.705979178458556983e-02
5.900999999999999801e+00,9.000000000000000000e+01,8.987486845154271009e+01,1.251315484572932402e-01,2.704258957653727508e-02
5.902000000000000135e+00,9.000000000000000000e+01,8.987494810868679451e+01,1.250518913132018795e-01,2.702539827699612998e-02
5.903000000000000469e+00,9.000000000000000000e+01,8.987502771504337318e+01,1.249722849566274746e-01,2.700821787898748105e-02
5.903999999999999915e+00,9.000000000000000000e+01,8.987510727064507421e+01,1.248927293549248613e-01,2.699104837554115038e-02
5.905000000000000249e+00,9.000000000000000000e+01,8.987518677552451152e+01,1.248132244754869696e-01,2.697388975968593311e-02
5.905999999999999694e+00,9.000000000000000000e+01,8.987526622971428480e+01,1.247337702857194836e-01,2.695674202446245865e-02
5.907000000000000028e+00,9.000000000000000000e+01,8.987534563324696535e+01,1.246543667530407851e-01,2.693960516291545038e-02
5.908000000000000362e+00,9.000000000000000000e+01,8.987542498615508180e+01,1.245750138449201877e-01,2.692247916808831673e-02
5.908999999999999808e+00,9.000000000000000000e+01,8.987550428847119122e+01,1.244957115288142374e-01,2.690536403304454038e-02
5.910000000000000142e+00,9.000000000000000000e+01,8.987558354022777962e+01,1.244164597722176718e-01,2.688825975084069286e-02
5.911000000000000476e+00,9.000000000000000000e+01,8.987566274145734724e+01,1.243372585426506666e-01,2.687116631454113461e-02
5.911999999999999922e+00,9.000000000000000000e+01,8.987574189219235166e+01,1.242581078076461093e-01,2.685408371721987111e-02
5.913000000000000256e+00,9.000000000000000000e+01,8.987582099246523626e+01,1.241790075347623673e-01,2.683701195195352038e-02
5.913999999999999702e+00,9.000000000000000000e+01,8.987590004230843022e+01,1.240999576915704644e-01,2.681995101182477886e-02
5.915000000000000036e+00,9.000000000000000000e+01,8.987597904175432006e+01,1.240209582456796716e-01,2.680290088991646447e-02
5.916000000000000369e+00,9.000000000000000000e+01,8.987605799083529234e+01,1.239420091647119304e-01,2.678586157932405509e-02
5.916999999999999815e+00,9.000000000000000000e+01,8.987613688958369096e+01,1.238631104163018942e-01,2.676883307314785465e-02
5.918000000000000149e+00,9.000000000000000000e+01,8.987621573803187403e+01,1.237842619681224360e-01,2.675181536448732744e-02
5.919000000000000483e+00,9.000000000000000000e+01,8.987629453621214282e+01,1.237054637878591129e-01,2.673480844645408777e-02
5.919999999999999929e+00,9.000000000000000000e+01,8.987637328415678439e+01,1.236267158432101942e-01,2.671781231216406247e-02
5.921000000000000263e+00,9.000000000000000000e+01,8.987645198189808582e+01,1.235480181019121410e-01,2.670082695473219997e-02
5.921999999999999709e+00,9.000000000000000000e+01,8.987653062946829152e+01,1.234693705317141399e-01,2.668385236728530382e-02
5.923000000000000043e+00,9.000000000000000000e+01,8.987660922689960330e+01,1.233907731003908159e-01,2.666688854295447275e-02
5.924000000000000377e+00,9.000000000000000000e+01,8.987668777422426558e+01,1.233122257757294782e-01,2.664993547487812253e-02
5.924999999999999822e+00,9.000000000000000000e+01,8.987676627147445174e+01,1.232337285255429432e-01,2.663299315619562305e-02
5.926000000000000156e+00,9.000000000000000000e+01,8.987684471868233516e+01,1.231552813176694378e-01,2.661606158005140610e-02
5.927000000000000490e+00,9.000000000000000000e+01,8.987692311588003236e+01,1.230768841199726266e-01,2.659914073959773056e-02
5.927999999999999936e+00,9.000000000000000000e+01,8.987700146309968829e+01,1.229985369003162021e-01,2.658223062799664610e-02
5.929000000000000270e+00,9.000000000000000000e+01,8.987707976037339108e+01,1.229202396266019792e-01,2.656533123840460614e-02
5.929999999999999716e+00,9.000000000000000000e+01,8.987715800773324304e+01,1.228419922667572800e-01,2.654844256398693203e-02
5.931000000000000050e+00,9.000000000000000000e+01,8.987723620521127543e+01,1.227637947887220832e-01,2.653156459791943672e-02
5.932000000000000384e+00,9.000000000000000000e+01,8.987731435283954795e+01,1.226856471604491211e-01,2.651469733338126036e-02
5.932999999999999829e+00,9.000000000000000000e+01,8.987739245065006344e+01,1.226075493499293179e-01,2.649784076354982920e-02
5.934000000000000163e+00,9.000000000000000000e+01,8.987747049867482474e+01,1.225295013251789938e-01,2.648099488161412274e-02
5.935000000000000497e+00,9.000000000000000000e+01,8.987754849694579207e+01,1.224515030542017713e-01,2.646415968077561048e-02
5.935999999999999943e+00,9.000000000000000000e+01,8.987762644549493984e+01,1.223735545050648882e-01,2.644733515422365705e-02
5.937000000000000277e+00,9.000000000000000000e+01,8.987770434435417144e+01,1.222956556458228428e-01,2.643052129516876292e-02
5.937999999999999723e+00,9.000000000000000000e+01,8.987778219355543285e+01,1.222178064445683249e-01,2.641371809681538133e-02
5.939000000000000057e+00,9.000000000000000000e+01,8.987785999313058483e+01,1.221400068694194346e-01,2.639692555237655586e-02
5.940000000000000391e+00,9.000000000000000000e+01,8.987793774311150230e+01,1.220622568884943138e-01,2.638014365507574538e-02
5.940999999999999837e+00,9.000000000000000000e+01,8.987801544353004601e+01,1.219845564699492402e-01,2.636337239813128785e-02
5.942000000000000171e+00,9.000000000000000000e+01,8.987809309441803407e+01,1.219069055819659436e-01,2.634661177477080202e-02
